AÑO;TRIMESTRE;CONCEPTO;DESGLOSE;AMBITO;VIV GENERAL;VIV NUEVA;VIV USADA;CUOTA MES;COSTE SALARIAL;PORCNT SB ING;PLAZO M;INTERES;PIB anual(M);VAR PIB;PIB PER CAPITA;VAR ANUAL PER CAPITA;SAL MEDIO
2022;T4;Num compraventas;TTHH;BIZKAIA;2721;572;2149;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Capitales de TTHH;Vitoria-Gasteiz;718;199;519;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Capitales de TTHH;Donostia-San Sebastián;343;33;310;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Capitales de TTHH;Bilbao;811;103;708;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;189;32;157;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Resto de TTHH;GIPUZKOA;1154;173;981;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Resto de TTHH;BIZKAIA;1813;426;1387;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Araba Erdialdea;810;210;600;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Enkarterri;73;3;70;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Goierri;152;23;129;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Bilbao Metropolitano;2148;422;1726;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Donostialdea-Bidasoa Behera;861;92;769;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Durangaldea;111;31;80;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Debabarrena;148;34;114;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Busturialdea-Artibai;182;61;121;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Arratia;23;3;20;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Arabako Errioxa;21;10;11;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Aiara;82;11;71;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Debagoiena;112;37;75;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Mungialdea;42;4;38;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Tolosaldea;108;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Áreas funcionales;Urola Kostaldea;155;25;130;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;32;1;31;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;178;123;55;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;124;6;118;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;125;6;119;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;54;3;51;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;202;60;142;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;62;3;59;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;34;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;64;3;61;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;71;9;62;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;102;17;85;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 01;140;56;84;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 02;73;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 03;51;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 04;75;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 05;136;5;131;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 06;136;36;100;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 07;129;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Zonas de capitales;Bilbao zona 08;60;5;55;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Irun;184;5;179;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Errenteria;60;5;55;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Barakaldo;340;145;195;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Basauri;72;11;61;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Getxo;173;33;140;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Portugalete;90;16;74;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T4;Num compraventas;Municipios >40.000;Santurtzi;147;19;128;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Nacional;ESPAÑA;167892;28595;139297;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;PAIS VASCO;5967;762;5205;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;ANDALUCIA;34608;6575;28033;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;ARAGON;4572;850;3722;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;ASTURIAS;2867;553;2314;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;BALEARES;4408;727;3681;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;CANARIAS;7864;1467;6397;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;CANTABRIA;2284;272;2012;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;CASTILLA Y LEON;7408;1546;5862;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;CASTILLA-LA MANCHA;6961;1138;5823;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;CATALUÑA;26966;4194;22772;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;EXTREMADURA;2501;328;2173;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;GALICIA;5742;1244;4498;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;MADRID;20727;4133;16594;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;MURCIA;5841;803;5038;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;NAVARRA;1662;456;1206;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;LA RIOJA;1171;157;1014;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;CCAA;VALENCIA;26343;3390;22953;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;TTHH;ÁLAVA;985;162;823;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;TTHH;GIPUZKOA;1966;285;1681;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;TTHH;BIZKAIA;3016;315;2701;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Capitales de TTHH;Vitoria-Gasteiz;709;79;630;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Capitales de TTHH;Donostia-San Sebastián;493;77;416;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Capitales de TTHH;Bilbao;1028;36;992;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;275;122;153;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Resto de TTHH;GIPUZKOA;1448;205;1243;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Resto de TTHH;BIZKAIA;1904;281;1623;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Araba Erdialdea;852;138;714;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Enkarterri;50;4;46;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Goierri;150;7;143;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Bilbao Metropolitano;2492;218;2274;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Donostialdea-Bidasoa Behera;1192;160;1032;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Durangaldea;151;43;108;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Debabarrena;176;36;140;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Busturialdea-Artibai;132;32;100;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Arratia;15;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Arabako Errioxa;23;10;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Aiara;119;55;64;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Debagoiena;155;71;84;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Mungialdea;44;7;37;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Tolosaldea;118;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Áreas funcionales;Urola Kostaldea;188;19;169;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;27;2;25;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;99;23;76;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;184;24;160;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;145;10;135;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;73;9;64;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;159;10;149;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;56;2;54;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;75;5;70;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;90;15;75;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;90;23;67;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;160;31;129;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 01;114;1;113;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 02;120;3;117;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 03;51;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 04;175;2;173;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 05;197;5;192;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 06;160;20;140;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 07;154;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Zonas de capitales;Bilbao zona 08;51;5;46;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Irun;284;7;277;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Errenteria;100;5;95;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Barakaldo;268;20;248;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Basauri;81;10;71;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Getxo;281;39;242;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Portugalete;92;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T3;Num compraventas;Municipios >40.000;Santurtzi;129;2;127;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Nacional;ESPAÑA;163909;27879;136030;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;PAIS VASCO;6160;772;5388;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;ANDALUCIA;33186;6459;26727;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;ARAGON;4410;711;3699;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;ASTURIAS;2950;480;2470;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;BALEARES;4470;770;3700;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;CANARIAS;7446;1257;6189;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;CANTABRIA;2075;280;1795;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;CASTILLA Y LEON;6905;1296;5609;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;CASTILLA-LA MANCHA;7016;1207;5809;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;CATALUÑA;26038;4247;21791;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;EXTREMADURA;2633;343;2290;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;GALICIA;5274;1069;4205;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;MADRID;21777;4283;17494;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;MURCIA;5568;869;4699;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;NAVARRA;1768;623;1145;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;LA RIOJA;1327;229;1098;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;CCAA;VALENCIA;24906;2984;21922;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;TTHH;ÁLAVA;1020;173;847;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;TTHH;GIPUZKOA;1873;232;1641;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;TTHH;BIZKAIA;3267;367;2900;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Capitales de TTHH;Vitoria-Gasteiz;702;147;555;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Capitales de TTHH;Donostia-San Sebastián;487;71;416;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Capitales de TTHH;Bilbao;968;57;911;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;261;21;240;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Resto de TTHH;GIPUZKOA;1361;183;1178;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Resto de TTHH;BIZKAIA;2185;328;1857;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Araba Erdialdea;780;156;624;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Enkarterri;62;2;60;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Goierri;214;10;204;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Bilbao Metropolitano;2607;279;2328;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Donostialdea-Bidasoa Behera;1044;156;888;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Durangaldea;189;43;146;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Debabarrena;217;68;149;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Busturialdea-Artibai;140;32;108;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Arratia;31;4;27;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Arabako Errioxa;29;6;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Aiara;171;8;163;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2022;T2;Num compraventas;Áreas funcionales;Debagoiena;98;18;80;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
